,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
128,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Body Space Fitness Inc,40.73704310256219,-73.99597059546869,Gym / Fitness Center
129,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Blink Fitness Boerum Hill,40.6887560901017,-73.99093836654524,Gym
130,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Peloton Tread,40.73239445636586,-74.00768791828088,Gym / Fitness Center
131,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Fit House,40.73655137850141,-73.99468161913978,Gym / Fitness Center
132,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,New York by Gehry Gym,40.71065538319971,-74.00570922556336,Gym
133,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,True North Training,40.71687709749549,-73.96593519191094,Gym
134,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Tracy Anderson Tribeca,40.718512795237906,-74.00528191913925,Athletics & Sports
135,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Dodge YMCA,40.68950149829275,-73.99144195670345,Gym
136,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Orangetheory Fitness,40.693966877719596,-73.99151899289167,Gym
137,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,McBurney YMCA,40.73787831017272,-73.99798116985843,Gym / Fitness Center
138,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Xtend Barre Brooklyn Heights,40.69359889059573,-73.99237621927261,Gym / Fitness Center
139,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,New York Health and Racquet Club,40.73914434247855,-73.98734536441805,Gym
140,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,StuyFitness,40.72901302093476,-73.97667636455161,Gym / Fitness Center
141,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Uplift Studios,40.74197513187843,-73.9905451928665,Gym
142,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,The Fhitting Room,40.739856864845336,-73.99319384310543,Gym
143,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Planet Fitness,40.73552230227045,-73.99245142762264,Gym / Fitness Center
144,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Orangetheory Fitness,40.71856833060915,-73.9634214917445,Gym / Fitness Center
145,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,BFX Studio,40.738487178338126,-73.99615393640586,Gym / Fitness Center
146,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Body Evolutions,40.72839530952388,-73.98354575600419,Gym / Fitness Center
147,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,SHADOWBOX NYC,40.74045267684845,-73.99273190761913,Gym / Fitness Center
148,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Pure Barre,40.73579477518796,-73.99421909452076,Gym / Fitness Center
149,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Equinox Gramercy,40.74074907098539,-73.98577092778955,Gym
150,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,ChaiseFitness,40.74056039580034,-73.9870919833455,Gym / Fitness Center
151,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Barry’s Bootcamp,40.74164734518163,-73.99576918937264,Gym
152,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Complete Body,40.73967934739564,-73.99281107116433,Gym
153,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Tony Dapolito Recreation Center,40.7293151683473,-74.00519386928597,Gym
154,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Exhale Flatiron,40.74088788621906,-73.99191376062022,Gym / Fitness Center
155,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Equinox Williamsburg,40.715922,-73.959977,Gym
156,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,NYU Palladium Athletic Facility,40.7334614461341,-73.98823252490317,Gym
157,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Blink Fitness Noho,40.72800946353189,-73.99358291363362,Gym
158,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Refine Method,40.73496122634544,-74.00756833990988,Gym
159,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,14th Street Y,40.73155364396111,-73.9830574976353,Gym / Fitness Center
160,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,WundaBar,40.72288010131353,-74.00449789694352,Gym
161,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,BodyRok,40.73889889731482,-73.99283072633699,Gym / Fitness Center
162,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Rich Barretta Private Training,40.74139520406421,-73.9901411272907,Gym
163,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,F45 Training Flatiron,40.7414905753182,-73.99529464308742,Gym / Fitness Center
164,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Brrrn,40.74135360195538,-73.99453567301634,Gym / Fitness Center
165,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Planet Fitness,40.70561741117294,-74.01345187050833,Gym / Fitness Center
166,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,Liftonic,40.739480700539566,-74.00525142018896,Gym
167,Manhattan,Chinatown,40.715618422314364,-73.99427936255985,CorePower Yoga,40.715766494803134,-73.95878116102435,Yoga Studio
168,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Planet Fitness,40.84753584822694,-73.93793656267817,Gym / Fitness Center
169,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Blink Fitness Washington Heights,40.848489403299475,-73.93679411324486,Gym
170,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Blink Fitness Mt. Eden,40.84253981611127,-73.91771254140515,Gym
171,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Planet Fitness,40.83453683493639,-73.94494187948865,Gym / Fitness Center
172,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Peter Jay Sharp Boathouse,40.8564416896929,-73.92172336578369,Gym / Fitness Center
173,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,24 Hour Fitness,40.87042538933665,-73.95680248797052,Gym / Fitness Center
174,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Club Metro USA,40.850648546255485,-73.97000782058397,Gym / Fitness Center
175,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Planet Fitness,40.839786015101154,-73.91771814103231,Gym / Fitness Center
176,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,NYC Fitness,40.826827314380814,-73.9499844420922,Gym
177,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Retro Fitness,40.83657051,-73.92267859,Gym
178,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Lucille Roberts,40.848487133551245,-73.93463619433982,Gym
179,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,New Balance Track & Field Center at The Armory,40.84237921810222,-73.94187469369459,Track
180,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,J Hood Wright Recreation Center,40.848321591923686,-73.94069526484999,Gym
181,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Planet Fitness,40.86447403523847,-73.9262730490782,Gym / Fitness Center
182,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Studio In The Heights,40.85187392233621,-73.93780533184946,Gym
183,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Castle Village Gym,40.85347072793639,-73.93989999637363,Gym
184,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,66 Overlook Gym,40.8555158567435,-73.93517556615282,Gym
185,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Step By Step Fitness (187Fitness.com),40.855184055443104,-73.93335579742457,Gym / Fitness Center
186,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Max Stern Gym at YU,40.85170723427423,-73.93038853536966,Gym
187,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Ur-Trainer.com,40.84600527871871,-73.93766641616821,Gym / Fitness Center
188,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Max Stern Athletic Center & Benjiman Gottesman Pool,40.85012551659284,-73.92918232011911,College Gym
189,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,187 Fitness,40.857155774418864,-73.93233937340612,Gym
190,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Bread and Yoga,40.8682294804136,-73.91802773071818,Yoga Studio
191,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Rucker Park Basketball Courts,40.829568256673795,-73.9365437125431,Basketball Court
192,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Bard Hall Gym,40.84187695246908,-73.94181154961517,Gym
193,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Sy Syms Fitness Center,40.84651012081515,-73.92858528163836,College Gym
194,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Push Pedal NYC,40.843783754357794,-73.9390468322956,Gym / Fitness Center
195,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Perfect Swing,40.8458361,-73.9359279,Sporting Goods Shop
196,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,YM & YWHA,40.85994908287512,-73.9293349281792,Gym / Fitness Center
197,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,Bard Athletic Center,40.84339125113941,-73.94370716329779,College Gym
198,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,NYPH Employee Fitness Center,40.841509694789956,-73.94239132629798,Gym / Fitness Center
199,Manhattan,Washington Heights,40.85190252555309,-73.93690027985242,A E S T H E T I X,40.84230425920422,-73.92598271369934,Gym
