,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
98,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
99,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
100,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
101,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
102,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
103,Manhattan,Clinton,40.758333686906404,-73.99640768221386,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
104,Manhattan,Clinton,40.758333686906404,-73.99640768221386,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
105,Manhattan,Clinton,40.758333686906404,-73.99640768221386,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
106,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,Gym
107,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
108,Manhattan,Clinton,40.758333686906404,-73.99640768221386,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
109,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,Gym
110,Manhattan,Clinton,40.758333686906404,-73.99640768221386,New York Sports Clubs,40.75388708737827,-74.02842933079228,Gym
111,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Reebok FitHub,40.73542,-73.99173,Shoe Store
112,Manhattan,Clinton,40.758333686906404,-73.99640768221386,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
113,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Solace,40.74617150115289,-73.9831643795631,Gym / Fitness Center
114,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit NYC,40.74589871935009,-73.99009029202607,Gym / Fitness Center
115,Manhattan,Midtown,40.75469110270627,-73.98166882730311,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
116,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
117,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
118,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,Gym
119,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
120,Manhattan,Midtown,40.75469110270627,-73.98166882730311,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
121,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit Gantry,40.74612457212019,-73.9522352960643,Gym / Fitness Center
122,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Mercedes Club,40.76759458807264,-73.99207002674365,Gym / Fitness Center
123,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,Gym
124,Manhattan,Midtown,40.75469110270627,-73.98166882730311,EVF Columbus Circle,40.77150979949672,-73.98973676700084,Recreation Center
125,Manhattan,Midtown,40.75469110270627,-73.98166882730311,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,Gym
126,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,Gym
127,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Reebok FitHub,40.73542,-73.99173,Shoe Store
128,Manhattan,Midtown,40.75469110270627,-73.98166882730311,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
