,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Address,Distance,Postalcode,City,State,Venue Category
805,Staten Island,Heartland Village,40.589138948752854,-74.15902208156608,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,2183,10314,Staten Island,NY,Gym
806,Staten Island,Chelsea,40.59472602746298,-74.18956045519697,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,640,10314,Staten Island,NY,Gym
807,Staten Island,Bloomfield,40.60577868452362,-74.18725638381574,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,1043,10314,Staten Island,NY,Gym
808,Staten Island,Bulls Head,40.60959180042034,-74.15940948657129,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,2407,10314,Staten Island,NY,Gym
809,Manhattan,Carnegie Hill,40.78268256712574,-73.95325646837121,Crossfit Metropolis,40.78820597637237,-73.94869510882322,156 E 100th St,725,10029,New York,NY,Gym
810,Manhattan,Carnegie Hill,40.78268256712574,-73.95325646837121,Crossfit Concrete Jungle,40.782758706068456,-73.94729157655303,309 E 94th St,502,10128,New York,NY,Gym
811,Manhattan,Carnegie Hill,40.78268256712574,-73.95325646837121,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,2887,10019,New York,NY,Gym
812,Manhattan,Carnegie Hill,40.78268256712574,-73.95325646837121,Crossfit NYC - Upper West Side,40.77441561462417,-73.98109653863574,157 Columbus Ave,2520,10023,New York,NY,Gym
813,Manhattan,Carnegie Hill,40.78268256712574,-73.95325646837121,UWS CrossFit,40.77898642336577,-73.98508910271165,371 Amsterdam Ave,2714,10023,New York,NY,Athletics & Sports
814,Manhattan,Noho,40.72325901885772,-73.98843368023604,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1372,10003,New York,NY,Gym / Fitness Center
815,Manhattan,Noho,40.72325901885772,-73.98843368023604,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,875,10009,New York,NY,Gym / Fitness Center
816,Manhattan,Noho,40.72325901885772,-73.98843368023604,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,701,10002,New York,NY,Gym
817,Manhattan,Noho,40.72325901885772,-73.98843368023604,True North Training,40.71687709749549,-73.96593519191094,70 River St,2026,11211,Brooklyn,NY,Gym
818,Manhattan,Noho,40.72325901885772,-73.98843368023604,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2273,10011,New York,NY,Gym / Fitness Center
819,Manhattan,Noho,40.72325901885772,-73.98843368023604,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,2589,10016,New York,NY,Gym / Fitness Center
820,Manhattan,Noho,40.72325901885772,-73.98843368023604,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2524,10001,New York,NY,Gym / Fitness Center
821,Manhattan,Noho,40.72325901885772,-73.98843368023604,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2596,10001,New York,NY,Gym
822,Manhattan,Noho,40.72325901885772,-73.98843368023604,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,2370,10038,New York,NY,Gym
823,Manhattan,Noho,40.72325901885772,-73.98843368023604,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1382,10003,New York,NY,Shoe Store
824,Manhattan,Noho,40.72325901885772,-73.98843368023604,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1588,10003,New York,NY,New American Restaurant
825,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,281 Broadway,91,10007,New York,NY,Gym
826,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,1116,10002,New York,NY,Gym
827,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2511,10003,New York,NY,Gym / Fitness Center
828,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2954,10011,New York,NY,Gym / Fitness Center
829,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Crossfit 212,40.71805284050912,-74.00475220100614,84 Franklin St,319,10013,New York,NY,Gym / Fitness Center
830,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Crossfit Wall Street,40.70554386423745,-74.01213909064103,60 New St,1218,10004,New York,NY,Gym
831,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2542,10009,New York,NY,Gym / Fitness Center
832,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit Dumbo,40.70355587265485,-73.98779136884086,48 Pearl St,1974,11201,Brooklyn,NY,Gym
833,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Just Train,40.70947002162219,-74.00983963357307,6 Maiden Ln,741,10038,New York,NY,Gym
834,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,666 Broadway,1576,10012,New York,NY,Gym
835,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,2526,10003,New York,NY,Shoe Store
836,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Oculus Crossfit,40.70977302010993,-74.0065501436561,151 William St,614,10038,New York,NY,Gym / Fitness Center
837,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit Wall Street,40.70974343802443,-74.0065837982249,111 Fulton St,618,10038,New York,NY,Gym / Fitness Center
838,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,CrossFit 212 FiDi,40.70370900153129,-74.01152898481944,Stone,1382,10004,New York,NY,Gym / Fitness Center
839,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,2744,10003,New York,NY,New American Restaurant
840,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,150 Bay Crossfit,40.72122093221981,-74.03982170588807,,2978,07302,Jersey City,NJ,Gym / Fitness Center
841,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Crossfit USQ,40.739058209686924,-73.99303183011946,,2850,,New York,NY,Gym
842,Manhattan,Civic Center,40.715228920462856,-74.00541529873362,Infighting Shape CrossFit,40.739764941796956,-73.99270471561262,22 W 19th St,2934,10011,New York,NY,Athletics & Sports
843,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,312,10001,New York,NY,Gym / Fitness Center
844,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,535,10016,New York,NY,Gym / Fitness Center
845,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,1265,10011,New York,NY,Gym / Fitness Center
846,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1492,10003,New York,NY,Gym / Fitness Center
847,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",509,10018,New York,NY,Gym
848,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,427,10001,New York,NY,Gym
849,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,713,10018,New York,NY,Gym
850,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,524,10018,New York,NY,Shoe Store
851,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2143,10019,New York,NY,Gym / Fitness Center
852,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2709,10009,New York,NY,Gym / Fitness Center
853,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,2319,10019,New York,NY,Gym
854,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,1098,10036,New York,NY,Gym
855,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,2561,10019,New York,NY,Recreation Center
856,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1479,10003,New York,NY,Shoe Store
857,Manhattan,Midtown South,40.748509664312245,-73.98871313285254,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1255,10003,New York,NY,New American Restaurant
858,Staten Island,Richmond Town,40.56960594275509,-74.13405729862578,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1421,10306,Staten Island,NY,Athletics & Sports
859,Staten Island,Richmond Town,40.56960594275509,-74.13405729862578,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2532,10306,New York,NY,Gym
860,Staten Island,Shore Acres,40.609719340792886,-74.06667766061778,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2421,10304,Staten Island,NY,Athletics & Sports
861,Staten Island,Clifton,40.61917845202847,-74.07264244548406,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1264,10304,Staten Island,NY,Athletics & Sports
862,Staten Island,Concord,40.604473189687944,-74.08402364740365,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2927,10304,Staten Island,NY,Athletics & Sports
863,Staten Island,Randall Manor,40.63563000681155,-74.09805062373894,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1919,10304,Staten Island,NY,Athletics & Sports
864,Brooklyn,Remsen Village,40.65211745179353,-73.91665331978055,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,357,,Brooklyn,NY,Athletics & Sports
865,Brooklyn,Remsen Village,40.65211745179353,-73.91665331978055,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,1233,11236,Brooklyn,NY,Gym
866,Brooklyn,New Lots,40.66274427969663,-73.885117763793,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,2711,,Brooklyn,NY,Athletics & Sports
867,Brooklyn,Paerdegat Basin,40.63131755039671,-73.90233474295843,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,1392,11236,Brooklyn,NY,Gym
868,Brooklyn,Paerdegat Basin,40.63131755039671,-73.90233474295843,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,2324,,Brooklyn,NY,Athletics & Sports
869,Brooklyn,Mill Basin,40.615974239623405,-73.9151539155041,Crossfit Marine Park,40.606168128959396,-73.93010083727226,2119 E 34th St,1669,11234,Brooklyn,NY,Gym
870,Brooklyn,Mill Basin,40.615974239623405,-73.9151539155041,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,2892,11236,Brooklyn,NY,Gym
871,Queens,Utopia,40.7335002542976,-73.79671678028357,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,627,11365,Flushing,NY,Athletics & Sports
872,Queens,Utopia,40.7335002542976,-73.79671678028357,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,2906,11358,Flushing,NY,Athletics & Sports
873,Queens,Pomonok,40.73493618075482,-73.80486120040544,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,835,11365,Flushing,NY,Athletics & Sports
874,Queens,Pomonok,40.73493618075482,-73.80486120040544,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,2975,11358,Flushing,NY,Athletics & Sports
875,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,CrossFit Dynamix,40.77793428308367,-73.90354697996085,36-05 20th Ave,1130,11105,Astoria,NY,Gym / Fitness Center
876,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,CrossFit Queens,40.76940404539832,-73.91897736979166,25-50 31st St,2050,11102,Astoria,NY,Gym
877,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,New York Sports Clubs,40.76426352155887,-73.91563699810902,38-11 30th Ave,1891,11103,Astoria,NY,Gym / Fitness Center
878,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,Loupakis Fitness Center,40.767359,-73.921045,28-42 31st St,2247,11102,Astoria,NY,Gym
879,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,Efc Crossfit,40.77540849938759,-73.91088570183538,22-15 31st St,1479,11105,Astoria,NY,Gym
880,Queens,Astoria Heights,40.770317392998244,-73.89467996270581,CrossFit Sunnyside,40.74998004012634,-73.91652693887511,47-01 Barnett Ave,2918,11104,Sunnyside,NY,Gym / Fitness Center
881,Bronx,Claremont Village,40.83142834161551,-73.90119903387674,CrossFit SoBro (South Bronx),40.807106109371404,-73.91147735194403,229 Bruckner Blvd,2842,10454,Bronx,NY,Gym
882,Bronx,Claremont Village,40.83142834161551,-73.90119903387674,CrossFit Equis,40.81975279405422,-73.92175018787384,655 Morris Ave,2164,10451,Bronx,NY,Gym
883,Bronx,Claremont Village,40.83142834161551,-73.90119903387674,Crossfit Uws,40.84654529961183,-73.92514653387603,,2626,,Bronx,NY,Athletics & Sports
884,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,CrossFit SoBro (South Bronx),40.807106109371404,-73.91147735194403,229 Bruckner Blvd,2001,10454,Bronx,NY,Gym
885,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,CrossFit Equis,40.81975279405422,-73.92175018787384,655 Morris Ave,748,10451,Bronx,NY,Gym
886,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,CrossFit Harlem - Afrobrutality Sports,40.817750147175666,-73.93775306423404,,2004,,New York,NY,Gym
887,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,Harlem CrossFit,40.81719356788495,-73.93513753753648,,1831,10037,New York,NY,Gym
888,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,Crossfit Concrete Jungle,40.808122,-73.930234,"7 Bruckner Blvd, bronx Ny 10454",2215,10454,New York,NY,Gym / Fitness Center
889,Bronx,Concourse Village,40.82478049084294,-73.91584652759016,Crossfit Uws,40.84654529961183,-73.92514653387603,,2546,,Bronx,NY,Athletics & Sports
890,Bronx,Mount Eden,40.843826176716576,-73.91655551964426,Crossfit Uws,40.84654529961183,-73.92514653387603,,784,,Bronx,NY,Athletics & Sports
891,Bronx,Mount Eden,40.843826176716576,-73.91655551964426,CrossFit Equis,40.81975279405422,-73.92175018787384,655 Morris Ave,2715,10451,Bronx,NY,Gym
892,Bronx,Mount Hope,40.84884160724669,-73.90829930881995,Crossfit Uws,40.84654529961183,-73.92514653387603,,1441,,Bronx,NY,Athletics & Sports
893,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,2280,10016,New York,NY,Gym / Fitness Center
894,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,1842,11101,Queens,NY,Gym / Fitness Center
895,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2751,10001,New York,NY,Gym / Fitness Center
896,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,1796,11101,Long Island City,NY,Gym
897,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1986,10018,New York,NY,Gym
898,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,1828,10019,New York,NY,Gym
899,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2538,10019,New York,NY,Gym / Fitness Center
900,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,2861,11222,Brooklyn,NY,Gym / Fitness Center
901,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1970,10018,New York,NY,Shoe Store
902,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,2614,10018,New York,NY,Gym
903,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2920,10001,New York,NY,Gym
904,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,2536,10019,New York,NY,Recreation Center
905,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Crossfit Concrete Jungle,40.782758706068456,-73.94729157655303,309 E 94th St,2853,10128,New York,NY,Gym
906,Manhattan,Sutton Place,40.76028033131378,-73.9635561409431,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,2387,10036,New York,NY,Gym
907,Queens,Hunters Point,40.74341409007358,-73.95386782130753,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,331,11101,Queens,NY,Gym / Fitness Center
908,Queens,Hunters Point,40.74341409007358,-73.95386782130753,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,827,11222,Brooklyn,NY,Gym / Fitness Center
909,Queens,Hunters Point,40.74341409007358,-73.95386782130753,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,897,11101,Long Island City,NY,Gym
910,Queens,Hunters Point,40.74341409007358,-73.95386782130753,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,2489,10016,New York,NY,Gym / Fitness Center
911,Queens,Hunters Point,40.74341409007358,-73.95386782130753,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",2604,10018,New York,NY,Gym
912,Queens,Hunters Point,40.74341409007358,-73.95386782130753,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2881,10009,New York,NY,Gym / Fitness Center
913,Queens,Hunters Point,40.74341409007358,-73.95386782130753,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,2609,10018,New York,NY,Shoe Store
914,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,1458,10016,New York,NY,Gym / Fitness Center
915,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,1461,11101,Queens,NY,Gym / Fitness Center
916,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2007,10001,New York,NY,Gym / Fitness Center
917,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1324,10018,New York,NY,Gym
918,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2759,10003,New York,NY,Gym / Fitness Center
919,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,1734,11101,Long Island City,NY,Gym
920,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,2213,11222,Brooklyn,NY,Gym / Fitness Center
921,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1318,10018,New York,NY,Shoe Store
922,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2217,10001,New York,NY,Gym
923,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,2222,10019,New York,NY,Gym
924,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,2174,10018,New York,NY,Gym
925,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2686,10019,New York,NY,Gym / Fitness Center
926,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,EVF Columbus Circle,40.77150979949672,-73.98973676700084,555 W 59th St,2854,10019,New York,NY,Recreation Center
927,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,2134,10036,New York,NY,Gym
928,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,2743,10003,New York,NY,Shoe Store
929,Manhattan,Turtle Bay,40.75204236950726,-73.96770824581843,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,2562,10003,New York,NY,New American Restaurant
930,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,1010,10016,New York,NY,Gym / Fitness Center
931,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,1595,10001,New York,NY,Gym / Fitness Center
932,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,1603,11101,Queens,NY,Gym / Fitness Center
933,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",1094,10018,New York,NY,Gym
934,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,2167,10003,New York,NY,Gym / Fitness Center
935,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2544,10011,New York,NY,Gym / Fitness Center
936,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,2018,11222,Brooklyn,NY,Gym / Fitness Center
937,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,2037,11101,Long Island City,NY,Gym
938,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,1829,10001,New York,NY,Gym
939,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,1100,10018,New York,NY,Shoe Store
940,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,2467,10009,New York,NY,Gym / Fitness Center
941,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Crossfit Hell's Kitchen,40.75385542742043,-73.99338177687183,315 W 36th St,2022,10018,New York,NY,Gym
942,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Equinox Columbus Circle,40.76874192651226,-73.98214593908337,10 Columbus Cir,2598,10019,New York,NY,Gym
943,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Mercedes Club,40.76759458807264,-73.99207002674365,550 W 54th St,2896,10019,New York,NY,Gym / Fitness Center
944,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Mid-City Gym & Tanning,40.75810868499696,-73.9917226956553,345 W 42nd St,2131,10036,New York,NY,Gym
945,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,2151,10003,New York,NY,Shoe Store
946,Manhattan,Tudor City,40.74691741074023,-73.97121928722272,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1987,10003,New York,NY,New American Restaurant
947,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,1855,10016,New York,NY,Gym / Fitness Center
948,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,CrossFit East River,40.7254434939673,-73.97846140631547,647 E 9th St,721,10009,New York,NY,Gym / Fitness Center
949,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,1577,10003,New York,NY,Gym / Fitness Center
950,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,True North Training,40.71687709749549,-73.96593519191094,70 River St,1714,11211,Brooklyn,NY,Gym
951,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,2140,10001,New York,NY,Gym / Fitness Center
952,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Brick New York,40.74150688612044,-74.0005285681433,257 W 17th St,2521,10011,New York,NY,Gym / Fitness Center
953,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,2494,11101,Queens,NY,Gym / Fitness Center
954,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,188 DuPont St,1945,11222,Brooklyn,NY,Gym / Fitness Center
955,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Bowery CrossFit,40.71781226812158,-73.99262371362899,285 Grand St,2147,10002,New York,NY,Gym
956,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,NEO FIFTH,40.750530813681124,-73.98329206512332,"420 Fifth Ave, Sub-Cellar",2309,10018,New York,NY,Gym
957,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,149 W 27th Street,2333,10001,New York,NY,Gym
958,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Reebok FitHub,40.75075696,-73.98324847,420 5th Ave,2332,10018,New York,NY,Shoe Store
959,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Reebok FitHub,40.73542,-73.99173,1 Union Sq West,1570,10003,New York,NY,Shoe Store
960,Manhattan,Stuyvesant Town,40.73099955477065,-73.9740517046921,Dig Inn,40.737378630570696,-73.99113558901335,17 E 17th St,1606,10003,New York,NY,New American Restaurant
961,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,CrossFit NYC,40.74589871935009,-73.99009029202607,50 W 28th St,696,10001,New York,NY,Gym / Fitness Center
962,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,CrossFit Union Square,40.73531390186451,-73.99186057541448,1 Union Sq,491,10003,New York,NY,Gym / Fitness Center
963,Manhattan,Flatiron,40.73967304763847,-73.99094710528267,CrossFit Solace,40.74617150115289,-73.9831643795631,38 E 32nd St,976,10016,New York,NY,Gym / Fitness Center
